time[s],position_ego[m],position_pre[m],speed_ego[m/s],speed_pre[m/s],acceleration_ego[m/s2],headway[m],deltav[m/s],engine_throttle,engine_brake,Controller_throttle,Controller_brake
0.707792,"[5.00641393661499, 4.5, 0.0]","[13.09072494506836, 4.5, 0.0]",0.003518457757369615,0.2977812588214874,-0.011790590359269217,8.078767776488613,0.28405107907016486,-0.0,0.0,-0.0,0.0
0.728875,"[5.006339073181152, 4.5, 0.0]","[13.097214698791504, 4.5, 0.0]",0.00193823245381289,0.3077657222747803,-0.07901126517783624,8.084311008453298,0.2942628010641178,-0.0,0.0,-0.0,0.0
0.750433,"[5.006409645080566, 4.5, 0.0]","[13.103757858276367, 4.5, 0.0]",0.005334495101230151,0.31783199310302745,0.16981313237086304,8.090875625610352,0.30582748982096736,-0.0,0.0,-0.0,0.0
0.767876,"[5.006371021270752, 4.5, 0.0]","[13.11021900177002, 4.5, 0.0]",0.0019382323376413027,0.3277733325958252,-0.1698131381794424,8.0973482131958,0.3124974980017973,-0.0,0.0,-0.0,0.0
0.789455,"[5.0064778327941895, 4.5, 0.0]","[13.116771697998047, 4.5, 0.0]",0.0053344951012887715,0.3378536105155945,0.16981313818237342,8.103847980499268,0.3258351002581839,-0.0,0.0,-0.0,0.0
0.808855,"[5.006439208984375, 4.5, 0.0]","[13.12333869934082, 4.5, 0.0]",0.0019382323372084587,0.347784698009491,-0.16981313820401564,8.110293865203785,0.33251911541430573,-0.0,0.0,-0.0,0.0
0.82759,"[5.0065460205078125, 4.5, 0.0]","[13.130813598632812, 4.5, 0.0]",0.005334495101124983,0.3577515482902527,0.16981313819582622,8.116899490356445,0.34584646567228255,-0.0,0.0,-0.0,0.0
0.848001,"[5.006507396697998, 4.5, 0.0]","[13.138373374938965, 4.5, 0.0]",0.001938232337164525,0.3678309619426728,-0.1698131381980229,8.124267578125,0.3524170531891277,-0.0,0.0,-0.0,0.0
0.867818,"[5.0066142082214355, 4.5, 0.0]","[13.145820617675781, 4.5, 0.0]",0.005334495101197638,0.37776085734367376,0.1698131382016556,8.131865978240967,0.3658927296055083,-0.0,0.0,-0.0,0.0
0.889634,"[5.006575584411621, 4.5, 0.0]","[13.153377532958984, 4.5, 0.0]",0.0019382323374987115,0.38783672451972967,-0.1698131381849463,8.139206409454273,0.3724263622424761,-0.0,0.0,-0.0,0.0
0.908868,"[5.006682395935059, 4.5, 0.0]","[13.161001205444336, 4.5, 0.0]",0.005334495101366647,0.3978440463542939,0.16981313819339675,8.14680194854729,0.38589849218223093,-0.0,0.0,-0.0,0.0
0.92857,"[5.006643772125244, 4.5, 0.0]","[13.169445991516113, 4.5, 0.0]",0.001938232339067866,0.40777963399887085,-0.16981313811493903,8.154318809509277,0.39250955125292725,-0.0,0.0,-0.0,0.0
0.948527,"[5.006750583648682, 4.5, 0.0]","[13.178003311157227, 4.5, 0.0]",0.005263770000118418,0.4178473353385926,0.1662768830525276,8.16280221939058,0.405841401659803,-0.0,0.0,-0.0,0.0
